"@timestamp",message,hostname
"Aug 13, 2025 @ 15:49:42.881","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:42.915","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:42.915","{""message_type"": ""module_update_health"", ""event_time"": 1755114582.9155362, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:42.918","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:42.972","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:42.981","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.015","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.018","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.062","Done reading frames from /var/bg/video_log/singulation1_000090665.mjpg. Read 1798 frames","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:43.062","Processing video '/var/bg/video_log/singulation1_000090666.mjpg'","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:43.072","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.081","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.116","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.118","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.173","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.181","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.209","Removing file '/var/bg/video_log/singulation1_000090665.mjpg' : fully processed video","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:43.215","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.218","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.272","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.281","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.315","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.318","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.372","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.381","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.415","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.418","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.473","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.481","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.515","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.518","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.572","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.581","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.615","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.618","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.672","Occupancy: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.681","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.715","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.718","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.761","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.761","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.762","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.762","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.763","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.763","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114583.762815, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.771","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:43.772","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.775","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:43.775","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:43.775","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:43.776","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:43.777","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:43.781","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.815","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.818","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.824","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114583.8246233, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""blocked"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.835","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.835","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.837","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:43.839","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114583.839392, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 13, ""update_type"": ""blocked"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.854","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.855","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.857","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:43.858","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114583.8585925, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""queueing_ready"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.867","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:43.867","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.867","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:43.872","Occupancy: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.881","Commanding zone 1 index 6 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.881","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.881","Commanding zone 0 index 5 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.881","Commanding zone 1 index 5 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.882","Commanding zone 2 index 7 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.882","Commanding zone 3 index 7 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.882","Commanding zone 2 index 6 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.915","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.915","Commanding zone 3 index 8 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.915","Commanding zone 0 index 9 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.915","Commanding zone 0 index 8 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.916","Commanding zone 1 index 10 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.916","Commanding zone 2 index 11 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.916","Commanding zone 3 index 11 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.916","Commanding zone 1 index 9 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.916","Commanding zone 2 index 10 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.919","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.933","{""message_type"": ""module_update_health"", ""event_time"": 1755114583.933627, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:43.972","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 1 index 14 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 1 index 13 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 2 index 15 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 0 index 12 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 3 index 12 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 0 index 13 (prev)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.973","Commanding zone 2 index 14 (next)","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:43.981","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.015","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.018","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.070","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114584.0703666, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 11, ""update_type"": ""blocked"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.072","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.080","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.080","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.081","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.082","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:44.083","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114584.0831213, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""blocked"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.093","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.093","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:44.093","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.094","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114584.0944898, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 13, ""update_type"": ""blocked"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.103","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.103","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.105","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:44.105","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114584.1056292, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 11, ""update_type"": ""queueing_ready"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.115","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.116","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:44.116","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.116","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.117","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114584.1173115, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""queueing_ready"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.118","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.129","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:44.130","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.130","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.172","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.181","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.215","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.218","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.230","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114584.2306204, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 10, ""update_type"": ""busy"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.242","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.242","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:44.244","Skipping BG18073 - box not ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:44.272","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:44.281","Occupancy: [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","box-conveyor-b-r2-7b5486cf9c-p7xx4"
